cutoff,tau_conv,tau_bc,se_robust,p_robust,ci_lo,ci_hi,h,n_left,n_right
0.6,3.5602883110995487,3.9974190227367634,1.1610396138750967,0.0005753732806954169,1.7218231949172833,6.273014850556244,0.03761110227666149,39,41
0.65,1.2896264693737662,1.5512396319216193,0.7558516345805182,0.04013983212588737,0.06979765048807396,3.0326816133551646,0.07242591323390558,69,121
0.75,0.5924341420074306,0.5617729883981868,0.837305409544566,0.5022653749695268,-1.0793154583697226,2.2028614351660964,0.033933343427670806,94,107
0.8,-0.2708044393778781,-0.6023880689282946,0.7184051941128656,0.4017457953881546,-2.0104363756960177,0.8056602378394286,0.03812058126560923,146,167
