cutoff,tau_conv,tau_bc,se_robust,p_robust,ci_lo,ci_hi,h,n_left,n_right
0.6,3.2297825480176914,3.5850715358393144,1.0186413270272492,0.0004324196261808047,1.5885712217018189,5.58157184997681,0.03573807301634084,39,39
0.65,0.8983720566534981,1.1184905300865113,0.6185805466787672,0.0705821230981857,-0.09390506294097012,2.330886123113993,0.07306694842163572,69,123
0.75,0.2502871707563264,0.21726119521639217,0.7413112553189646,0.7694633827590003,-1.2356821665429552,1.6702045569757393,0.03552535606854904,96,112
0.8,0.1802280732253923,0.4480332848549295,0.5166386122393716,0.3858278976399152,-0.564559788156993,1.4606263578668521,0.05589011330033844,205,213
